,,date,location,total_cases,new_cases,total_deaths,people_vaccinated_per_hundred,population,death_rate
4,404109,2021-10-24,United States,45113499.0,508543.0,735814.0,66.35,338289856,0.01631028442285091
4,404110,2021-10-25,United States,45113499.0,0.0,735814.0,66.44,338289856,0.01631028442285091
4,404111,2021-10-26,United States,45113499.0,0.0,735814.0,66.53,338289856,0.01631028442285091
4,404112,2021-10-27,United States,45113499.0,0.0,735814.0,66.62,338289856,0.01631028442285091
4,404113,2021-10-28,United States,45113499.0,0.0,735814.0,66.7,338289856,0.01631028442285091
4,404114,2021-10-29,United States,45113499.0,0.0,735814.0,66.8,338289856,0.01631028442285091
4,404115,2021-10-30,United States,45113499.0,0.0,735814.0,66.85,338289856,0.01631028442285091
4,404116,2021-10-31,United States,45639685.0,526186.0,744729.0,66.88,338289856,0.016317575373274378
4,404117,2021-11-01,United States,45639685.0,0.0,744729.0,66.96,338289856,0.016317575373274378
4,404118,2021-11-02,United States,45639685.0,0.0,744729.0,67.05,338289856,0.016317575373274378
4,404119,2021-11-03,United States,45639685.0,0.0,744729.0,67.14,338289856,0.016317575373274378
4,404120,2021-11-04,United States,45639685.0,0.0,744729.0,67.24,338289856,0.016317575373274378
4,404121,2021-11-05,United States,45639685.0,0.0,744729.0,67.38,338289856,0.016317575373274378
4,404122,2021-11-06,United States,45639685.0,0.0,744729.0,67.5,338289856,0.016317575373274378
4,404123,2021-11-07,United States,46149896.0,510211.0,752136.0,67.57,338289856,0.016297674863665998
4,404124,2021-11-08,United States,46149896.0,0.0,752136.0,67.71,338289856,0.016297674863665998
4,404125,2021-11-09,United States,46149896.0,0.0,752136.0,67.86,338289856,0.016297674863665998
4,404126,2021-11-10,United States,46149896.0,0.0,752136.0,68.04,338289856,0.016297674863665998
4,404127,2021-11-11,United States,46149896.0,0.0,752136.0,68.2,338289856,0.016297674863665998
4,404128,2021-11-12,United States,46149896.0,0.0,752136.0,68.39,338289856,0.016297674863665998
4,404129,2021-11-13,United States,46149896.0,0.0,752136.0,68.55,338289856,0.016297674863665998
4,404130,2021-11-14,United States,46707076.0,557180.0,759665.0,68.63,338289856,0.016264452092869183
4,404131,2021-11-15,United States,46707076.0,0.0,759665.0,68.76,338289856,0.016264452092869183
4,404132,2021-11-16,United States,46707076.0,0.0,759665.0,68.91,338289856,0.016264452092869183
4,404133,2021-11-17,United States,46707076.0,0.0,759665.0,69.06,338289856,0.016264452092869183
4,404134,2021-11-18,United States,46707076.0,0.0,759665.0,69.21,338289856,0.016264452092869183
4,404135,2021-11-19,United States,46707076.0,0.0,759665.0,69.39,338289856,0.016264452092869183
4,404136,2021-11-20,United States,46707076.0,0.0,759665.0,69.52,338289856,0.016264452092869183
4,404137,2021-11-21,United States,47383952.0,676876.0,769941.0,69.59,338289856,0.016248982355882853
4,404138,2021-11-22,United States,47383952.0,0.0,769941.0,69.73,338289856,0.016248982355882853
4,404139,2021-11-23,United States,47383952.0,0.0,769941.0,69.88,338289856,0.016248982355882853
4,404140,2021-11-24,United States,47383952.0,0.0,769941.0,70.0,338289856,0.016248982355882853
4,404141,2021-11-25,United States,47383952.0,0.0,769941.0,70.0,338289856,0.016248982355882853
4,404142,2021-11-26,United States,47383952.0,0.0,769941.0,70.09,338289856,0.016248982355882853
4,404143,2021-11-27,United States,47383952.0,0.0,769941.0,70.16,338289856,0.016248982355882853
4,404144,2021-11-28,United States,47976346.0,592394.0,775631.0,70.2,338289856,0.016166946102981666
4,404145,2021-11-29,United States,47976346.0,0.0,775631.0,70.3,338289856,0.016166946102981666
4,404146,2021-11-30,United States,47976346.0,0.0,775631.0,70.42,338289856,0.016166946102981666
4,404147,2021-12-01,United States,47976346.0,0.0,775631.0,70.56,338289856,0.016166946102981666
4,404148,2021-12-02,United States,47976346.0,0.0,775631.0,70.69,338289856,0.016166946102981666
4,404149,2021-12-03,United States,47976346.0,0.0,775631.0,70.84,338289856,0.016166946102981666
4,404150,2021-12-04,United States,47976346.0,0.0,775631.0,70.93,338289856,0.016166946102981666
4,404151,2021-12-05,United States,48727363.0,751017.0,783935.0,70.97,338289856,0.016088188478412018
4,404152,2021-12-06,United States,48727363.0,0.0,783935.0,71.09,338289856,0.016088188478412018
4,404153,2021-12-07,United States,48727363.0,0.0,783935.0,71.21,338289856,0.016088188478412018
4,404154,2021-12-08,United States,48727363.0,0.0,783935.0,71.33,338289856,0.016088188478412018
4,404155,2021-12-09,United States,48727363.0,0.0,783935.0,71.45,338289856,0.016088188478412018
4,404156,2021-12-10,United States,48727363.0,0.0,783935.0,71.57,338289856,0.016088188478412018
4,404157,2021-12-11,United States,48727363.0,0.0,783935.0,71.65,338289856,0.016088188478412018
4,404158,2021-12-12,United States,49562332.0,834969.0,792521.0,71.7,338289856,0.015990389637033222
4,404159,2021-12-13,United States,49562332.0,0.0,792521.0,71.8,338289856,0.015990389637033222
4,404160,2021-12-14,United States,49562332.0,0.0,792521.0,71.91,338289856,0.015990389637033222
4,404161,2021-12-15,United States,49562332.0,0.0,792521.0,72.02,338289856,0.015990389637033222
4,404162,2021-12-16,United States,49562332.0,0.0,792521.0,72.14,338289856,0.015990389637033222
4,404163,2021-12-17,United States,49562332.0,0.0,792521.0,72.26,338289856,0.015990389637033222
4,404164,2021-12-18,United States,49562332.0,0.0,792521.0,72.35,338289856,0.015990389637033222
4,404165,2021-12-19,United States,50461441.0,899109.0,801586.0,72.4,338289856,0.01588511909519191
4,404166,2021-12-20,United States,50461441.0,0.0,801586.0,72.53,338289856,0.01588511909519191
4,404167,2021-12-21,United States,50461441.0,0.0,801586.0,72.67,338289856,0.01588511909519191
4,404168,2021-12-22,United States,50461441.0,0.0,801586.0,72.8,338289856,0.01588511909519191
4,404169,2021-12-23,United States,50461441.0,0.0,801586.0,72.91,338289856,0.01588511909519191
4,404170,2021-12-24,United States,50461441.0,0.0,801586.0,72.94,338289856,0.01588511909519191
4,404171,2021-12-25,United States,50461441.0,0.0,801586.0,72.94,338289856,0.01588511909519191
4,404172,2021-12-26,United States,51878860.0,1417419.0,812587.0,72.98,338289856,0.015663162220603922
4,404173,2021-12-27,United States,51878860.0,0.0,812587.0,73.1,338289856,0.015663162220603922
4,404174,2021-12-28,United States,51878860.0,0.0,812587.0,73.23,338289856,0.015663162220603922
4,404175,2021-12-29,United States,51878860.0,0.0,812587.0,73.36,338289856,0.015663162220603922
4,404176,2021-12-30,United States,51878860.0,0.0,812587.0,73.48,338289856,0.015663162220603922
4,404177,2021-12-31,United States,51878860.0,0.0,812587.0,73.52,338289856,0.015663162220603922
4,404178,2022-01-01,United States,51878860.0,0.0,812587.0,73.53,338289856,0.015663162220603922
4,404179,2022-01-02,United States,54590898.0,2712038.0,821733.0,73.57,338289856,0.015052564257140449
4,404180,2022-01-03,United States,54590898.0,0.0,821733.0,73.68,338289856,0.015052564257140449
4,404181,2022-01-04,United States,54590898.0,0.0,821733.0,73.79,338289856,0.015052564257140449
4,404182,2022-01-05,United States,54590898.0,0.0,821733.0,73.9,338289856,0.015052564257140449
4,404183,2022-01-06,United States,54590898.0,0.0,821733.0,74.01,338289856,0.015052564257140449
4,404184,2022-01-07,United States,54590898.0,0.0,821733.0,74.13,338289856,0.015052564257140449
4,404185,2022-01-08,United States,54590898.0,0.0,821733.0,74.21,338289856,0.015052564257140449
4,404186,2022-01-09,United States,59273795.0,4682897.0,833449.0,74.25,338289856,0.014061002842824556
4,404187,2022-01-10,United States,59273795.0,0.0,833449.0,74.35,338289856,0.014061002842824556
4,404188,2022-01-11,United States,59273795.0,0.0,833449.0,74.45,338289856,0.014061002842824556
4,404189,2022-01-12,United States,59273795.0,0.0,833449.0,74.55,338289856,0.014061002842824556
4,404190,2022-01-13,United States,59273795.0,0.0,833449.0,74.65,338289856,0.014061002842824556
4,404191,2022-01-14,United States,59273795.0,0.0,833449.0,74.76,338289856,0.014061002842824556
4,404192,2022-01-15,United States,59273795.0,0.0,833449.0,74.83,338289856,0.014061002842824556
4,404193,2022-01-16,United States,64924728.0,5650933.0,847829.0,74.86,338289856,0.013058645390089274
4,404194,2022-01-17,United States,64924728.0,0.0,847829.0,74.93,338289856,0.013058645390089274
4,404195,2022-01-18,United States,64924728.0,0.0,847829.0,75.0,338289856,0.013058645390089274
4,404196,2022-01-19,United States,64924728.0,0.0,847829.0,75.08,338289856,0.013058645390089274
4,404197,2022-01-20,United States,64924728.0,0.0,847829.0,75.15,338289856,0.013058645390089274
4,404198,2022-01-21,United States,64924728.0,0.0,847829.0,75.23,338289856,0.013058645390089274
4,404199,2022-01-22,United States,64924728.0,0.0,847829.0,75.28,338289856,0.013058645390089274
4,404200,2022-01-23,United States,69967616.0,5042888.0,864137.0,75.31,338289856,0.012350527992836
4,404201,2022-01-24,United States,69967616.0,0.0,864137.0,75.37,338289856,0.012350527992836
4,404202,2022-01-25,United States,69967616.0,0.0,864137.0,75.43,338289856,0.012350527992836
4,404203,2022-01-26,United States,69967616.0,0.0,864137.0,75.49,338289856,0.012350527992836
4,404204,2022-01-27,United States,69967616.0,0.0,864137.0,75.55,338289856,0.012350527992836
4,404205,2022-01-28,United States,69967616.0,0.0,864137.0,75.62,338289856,0.012350527992836
4,404206,2022-01-29,United States,69967616.0,0.0,864137.0,75.65,338289856,0.012350527992836
4,404207,2022-01-30,United States,73756878.0,3789262.0,882540.0,75.67,338289856,0.011965528150472964
4,404208,2022-01-31,United States,73756878.0,0.0,882540.0,75.72,338289856,0.011965528150472964
4,404209,2022-02-01,United States,73756878.0,0.0,882540.0,75.77,338289856,0.011965528150472964
4,404210,2022-02-02,United States,73756878.0,0.0,882540.0,75.81,338289856,0.011965528150472964
4,404211,2022-02-03,United States,73756878.0,0.0,882540.0,75.85,338289856,0.011965528150472964
4,404212,2022-02-04,United States,73756878.0,0.0,882540.0,75.89,338289856,0.011965528150472964
4,404213,2022-02-05,United States,73756878.0,0.0,882540.0,75.93,338289856,0.011965528150472964
4,404214,2022-02-06,United States,75945588.0,2188710.0,901194.0,75.94,338289856,0.011866311443924827
4,404215,2022-02-07,United States,75945588.0,0.0,901194.0,75.98,338289856,0.011866311443924827
4,404216,2022-02-08,United States,75945588.0,0.0,901194.0,76.02,338289856,0.011866311443924827
4,404217,2022-02-09,United States,75945588.0,0.0,901194.0,76.06,338289856,0.011866311443924827
4,404218,2022-02-10,United States,75945588.0,0.0,901194.0,76.1,338289856,0.011866311443924827
4,404219,2022-02-11,United States,75945588.0,0.0,901194.0,76.14,338289856,0.011866311443924827
4,404220,2022-02-12,United States,75945588.0,0.0,901194.0,76.17,338289856,0.011866311443924827
4,404221,2022-02-13,United States,77167700.0,1222112.0,918744.0,76.18,338289856,0.011905810332561422
4,404222,2022-02-14,United States,77167700.0,0.0,918744.0,76.21,338289856,0.011905810332561422
4,404223,2022-02-15,United States,77167700.0,0.0,918744.0,76.24,338289856,0.011905810332561422
4,404224,2022-02-16,United States,77167700.0,0.0,918744.0,76.27,338289856,0.011905810332561422
4,404225,2022-02-17,United States,77167700.0,0.0,918744.0,76.3,338289856,0.011905810332561422
4,404226,2022-02-18,United States,77167700.0,0.0,918744.0,76.34,338289856,0.011905810332561422
4,404227,2022-02-19,United States,77167700.0,0.0,918744.0,76.36,338289856,0.011905810332561422
4,404228,2022-02-20,United States,77875856.0,708156.0,934116.0,76.37,338289856,0.011994937172825426
4,404229,2022-02-21,United States,77875856.0,0.0,934116.0,76.4,338289856,0.011994937172825426
4,404230,2022-02-22,United States,77875856.0,0.0,934116.0,76.42,338289856,0.011994937172825426
4,404231,2022-02-23,United States,77875856.0,0.0,934116.0,76.45,338289856,0.011994937172825426
4,404232,2022-02-24,United States,77875856.0,0.0,934116.0,76.48,338289856,0.011994937172825426
4,404233,2022-02-25,United States,77875856.0,0.0,934116.0,76.5,338289856,0.011994937172825426
4,404234,2022-02-26,United States,77875856.0,0.0,934116.0,76.52,338289856,0.011994937172825426
4,404235,2022-02-27,United States,78334128.0,458272.0,947162.0,76.53,338289856,0.012091307124782189
4,404236,2022-02-28,United States,78334128.0,0.0,947162.0,76.56,338289856,0.012091307124782189
4,404237,2022-03-01,United States,78334128.0,0.0,947162.0,76.58,338289856,0.012091307124782189
4,404238,2022-03-02,United States,78334128.0,0.0,947162.0,76.6,338289856,0.012091307124782189
4,404239,2022-03-03,United States,78334128.0,0.0,947162.0,76.62,338289856,0.012091307124782189
4,404240,2022-03-04,United States,78334128.0,0.0,947162.0,76.64,338289856,0.012091307124782189
4,404241,2022-03-05,United States,78334128.0,0.0,947162.0,76.66,338289856,0.012091307124782189
4,404242,2022-03-06,United States,78666637.0,332509.0,956840.0,76.66,338289856,0.012163224925961943
4,404243,2022-03-07,United States,78666637.0,0.0,956840.0,76.68,338289856,0.012163224925961943
4,404244,2022-03-08,United States,78666637.0,0.0,956840.0,76.7,338289856,0.012163224925961943
4,404245,2022-03-09,United States,78666637.0,0.0,956840.0,76.72,338289856,0.012163224925961943
4,404246,2022-03-10,United States,78666637.0,0.0,956840.0,76.73,338289856,0.012163224925961943
4,404247,2022-03-11,United States,78666637.0,0.0,956840.0,76.75,338289856,0.012163224925961943
4,404248,2022-03-12,United States,78666637.0,0.0,956840.0,76.76,338289856,0.012163224925961943
4,404249,2022-03-13,United States,78900969.0,234332.0,965446.0,76.77,338289856,0.012236174184375352
4,404250,2022-03-14,United States,78900969.0,0.0,965446.0,76.78,338289856,0.012236174184375352
4,404251,2022-03-15,United States,78900969.0,0.0,965446.0,76.8,338289856,0.012236174184375352
4,404252,2022-03-16,United States,78900969.0,0.0,965446.0,76.82,338289856,0.012236174184375352
4,404253,2022-03-17,United States,78900969.0,0.0,965446.0,76.83,338289856,0.012236174184375352
4,404254,2022-03-18,United States,78900969.0,0.0,965446.0,76.85,338289856,0.012236174184375352
4,404255,2022-03-19,United States,78900969.0,0.0,965446.0,76.86,338289856,0.012236174184375352
4,404256,2022-03-20,United States,79109709.0,208740.0,968691.0,76.87,338289856,0.012244906627074054
4,404257,2022-03-21,United States,79109709.0,0.0,968691.0,76.89,338289856,0.012244906627074054
4,404258,2022-03-22,United States,79109709.0,0.0,968691.0,76.9,338289856,0.012244906627074054
4,404259,2022-03-23,United States,79109709.0,0.0,968691.0,76.92,338289856,0.012244906627074054
4,404260,2022-03-24,United States,79109709.0,0.0,968691.0,76.93,338289856,0.012244906627074054
4,404261,2022-03-25,United States,79109709.0,0.0,968691.0,76.95,338289856,0.012244906627074054
4,404262,2022-03-26,United States,79109709.0,0.0,968691.0,76.96,338289856,0.012244906627074054
4,404263,2022-03-27,United States,79303178.0,193469.0,973682.0,76.97,338289856,0.012277969490705656
4,404264,2022-03-28,United States,79303178.0,0.0,973682.0,76.98,338289856,0.012277969490705656
4,404265,2022-03-29,United States,79303178.0,0.0,973682.0,77.0,338289856,0.012277969490705656
4,404266,2022-03-30,United States,79303178.0,0.0,973682.0,77.01,338289856,0.012277969490705656
4,404267,2022-03-31,United States,79303178.0,0.0,973682.0,77.04,338289856,0.012277969490705656
4,404268,2022-04-01,United States,79303178.0,0.0,973682.0,77.06,338289856,0.012277969490705656
4,404269,2022-04-02,United States,79303178.0,0.0,973682.0,77.07,338289856,0.012277969490705656
4,404270,2022-04-03,United States,79497642.0,194464.0,977854.0,77.08,338289856,0.012300415149420407
4,404271,2022-04-04,United States,79497642.0,0.0,977854.0,77.1,338289856,0.012300415149420407
4,404272,2022-04-05,United States,79497642.0,0.0,977854.0,77.12,338289856,0.012300415149420407
4,404273,2022-04-06,United States,79497642.0,0.0,977854.0,77.14,338289856,0.012300415149420407
4,404274,2022-04-07,United States,79497642.0,0.0,977854.0,77.16,338289856,0.012300415149420407
4,404275,2022-04-08,United States,79497642.0,0.0,977854.0,77.18,338289856,0.012300415149420407
4,404276,2022-04-09,United States,79497642.0,0.0,977854.0,77.2,338289856,0.012300415149420407
4,404277,2022-04-10,United States,79698834.0,201192.0,981321.0,77.2,338289856,0.012312865204527334
4,404278,2022-04-11,United States,79698834.0,0.0,981321.0,77.22,338289856,0.012312865204527334
4,404279,2022-04-12,United States,79698834.0,0.0,981321.0,77.24,338289856,0.012312865204527334
4,404280,2022-04-13,United States,79698834.0,0.0,981321.0,77.26,338289856,0.012312865204527334
4,404281,2022-04-14,United States,79698834.0,0.0,981321.0,77.28,338289856,0.012312865204527334
4,404282,2022-04-15,United States,79698834.0,0.0,981321.0,77.3,338289856,0.012312865204527334
4,404283,2022-04-16,United States,79698834.0,0.0,981321.0,77.31,338289856,0.012312865204527334
4,404284,2022-04-17,United States,79946773.0,247939.0,984444.0,77.32,338289856,0.012313742794846766
4,404285,2022-04-18,United States,79946773.0,0.0,984444.0,77.33,338289856,0.012313742794846766
4,404286,2022-04-19,United States,79946773.0,0.0,984444.0,77.35,338289856,0.012313742794846766
4,404287,2022-04-20,United States,79946773.0,0.0,984444.0,77.37,338289856,0.012313742794846766
4,404288,2022-04-21,United States,79946773.0,0.0,984444.0,77.39,338289856,0.012313742794846766
4,404289,2022-04-22,United States,79946773.0,0.0,984444.0,77.41,338289856,0.012313742794846766
4,404290,2022-04-23,United States,79946773.0,0.0,984444.0,77.42,338289856,0.012313742794846766
4,404291,2022-04-24,United States,80247494.0,300721.0,986887.0,77.42,338289856,0.012298041356905176
4,404292,2022-04-25,United States,80247494.0,0.0,986887.0,77.44,338289856,0.012298041356905176
4,404293,2022-04-26,United States,80247494.0,0.0,986887.0,77.45,338289856,0.012298041356905176
4,404294,2022-04-27,United States,80247494.0,0.0,986887.0,77.47,338289856,0.012298041356905176
4,404295,2022-04-28,United States,80247494.0,0.0,986887.0,77.49,338289856,0.012298041356905176
4,404296,2022-04-29,United States,80247494.0,0.0,986887.0,77.5,338289856,0.012298041356905176
4,404297,2022-04-30,United States,80247494.0,0.0,986887.0,77.51,338289856,0.012298041356905176
4,404298,2022-05-01,United States,80626043.0,378549.0,989129.0,77.52,338289856,0.012268107961096392
4,404299,2022-05-02,United States,80626043.0,0.0,989129.0,77.53,338289856,0.012268107961096392
4,404300,2022-05-03,United States,80626043.0,0.0,989129.0,77.55,338289856,0.012268107961096392
4,404301,2022-05-04,United States,80626043.0,0.0,989129.0,77.57,338289856,0.012268107961096392
4,404302,2022-05-05,United States,80626043.0,0.0,989129.0,77.58,338289856,0.012268107961096392
4,404303,2022-05-06,United States,80626043.0,0.0,989129.0,77.6,338289856,0.012268107961096392
4,404304,2022-05-07,United States,80626043.0,0.0,989129.0,77.61,338289856,0.012268107961096392
4,404305,2022-05-08,United States,81091701.0,465658.0,991770.0,77.61,338289856,0.01223022809695409
4,404306,2022-05-09,United States,81091701.0,0.0,991770.0,77.62,338289856,0.01223022809695409
4,404307,2022-05-10,United States,81091701.0,0.0,991770.0,77.64,338289856,0.01223022809695409
4,404308,2022-05-11,United States,81091701.0,0.0,991770.0,77.65,338289856,0.01223022809695409
4,404309,2022-05-12,United States,81091701.0,0.0,991770.0,77.67,338289856,0.01223022809695409
4,404310,2022-05-13,United States,81091701.0,0.0,991770.0,77.69,338289856,0.01223022809695409
4,404311,2022-05-14,United States,81091701.0,0.0,991770.0,77.7,338289856,0.01223022809695409
4,404312,2022-05-15,United States,81696656.0,604955.0,993736.0,77.7,338289856,0.012163729198414193
4,404313,2022-05-16,United States,81696656.0,0.0,993736.0,77.72,338289856,0.012163729198414193
4,404314,2022-05-17,United States,81696656.0,0.0,993736.0,77.73,338289856,0.012163729198414193
4,404315,2022-05-18,United States,81696656.0,0.0,993736.0,77.75,338289856,0.012163729198414193
4,404316,2022-05-19,United States,81696656.0,0.0,993736.0,77.77,338289856,0.012163729198414193
4,404317,2022-05-20,United States,81696656.0,0.0,993736.0,77.78,338289856,0.012163729198414193
4,404318,2022-05-21,United States,81696656.0,0.0,993736.0,77.79,338289856,0.012163729198414193
4,404319,2022-05-22,United States,82431151.0,734495.0,995817.0,77.8,338289856,0.012080590746573465
4,404320,2022-05-23,United States,82431151.0,0.0,995817.0,77.82,338289856,0.012080590746573465
4,404321,2022-05-24,United States,82431151.0,0.0,995817.0,77.83,338289856,0.012080590746573465
4,404322,2022-05-25,United States,82431151.0,0.0,995817.0,77.85,338289856,0.012080590746573465
4,404323,2022-05-26,United States,82431151.0,0.0,995817.0,77.86,338289856,0.012080590746573465
4,404324,2022-05-27,United States,82431151.0,0.0,995817.0,77.88,338289856,0.012080590746573465
4,404325,2022-05-28,United States,82431151.0,0.0,995817.0,77.89,338289856,0.012080590746573465
4,404326,2022-05-29,United States,83171871.0,740720.0,998446.0,77.89,338289856,0.012004611511023961
4,404327,2022-05-30,United States,83171871.0,0.0,998446.0,77.89,338289856,0.012004611511023961
4,404328,2022-05-31,United States,83171871.0,0.0,998446.0,77.91,338289856,0.012004611511023961
4,404329,2022-06-01,United States,83171871.0,0.0,998446.0,77.92,338289856,0.012004611511023961
4,404330,2022-06-02,United States,83171871.0,0.0,998446.0,77.94,338289856,0.012004611511023961
4,404331,2022-06-03,United States,83171871.0,0.0,998446.0,77.95,338289856,0.012004611511023961
4,404332,2022-06-04,United States,83171871.0,0.0,998446.0,77.96,338289856,0.012004611511023961
4,404333,2022-06-05,United States,83847498.0,675627.0,1000425.0,77.97,338289856,0.011931483036023328
4,404334,2022-06-06,United States,83847498.0,0.0,1000425.0,77.98,338289856,0.011931483036023328
4,404335,2022-06-07,United States,83847498.0,0.0,1000425.0,77.99,338289856,0.011931483036023328
4,404336,2022-06-08,United States,83847498.0,0.0,1000425.0,78.01,338289856,0.011931483036023328
4,404337,2022-06-09,United States,83847498.0,0.0,1000425.0,78.02,338289856,0.011931483036023328
4,404338,2022-06-10,United States,83847498.0,0.0,1000425.0,78.04,338289856,0.011931483036023328
4,404339,2022-06-11,United States,83847498.0,0.0,1000425.0,78.04,338289856,0.011931483036023328
4,404340,2022-06-12,United States,84588542.0,741044.0,1002709.0,78.05,338289856,0.011853957714509372
4,404341,2022-06-13,United States,84588542.0,0.0,1002709.0,78.06,338289856,0.011853957714509372
4,404342,2022-06-14,United States,84588542.0,0.0,1002709.0,78.07,338289856,0.011853957714509372
4,404343,2022-06-15,United States,84588542.0,0.0,1002709.0,78.08,338289856,0.011853957714509372
4,404344,2022-06-16,United States,84588542.0,0.0,1002709.0,78.1,338289856,0.011853957714509372
4,404345,2022-06-17,United States,84588542.0,0.0,1002709.0,78.11,338289856,0.011853957714509372
4,404346,2022-06-18,United States,84588542.0,0.0,1002709.0,78.12,338289856,0.011853957714509372
4,404347,2022-06-19,United States,85260798.0,672256.0,1004911.0,78.12,338289856,0.011786319429006518
4,404348,2022-06-20,United States,85260798.0,0.0,1004911.0,78.13,338289856,0.011786319429006518
4,404349,2022-06-21,United States,85260798.0,0.0,1004911.0,78.15,338289856,0.011786319429006518
4,404350,2022-06-22,United States,85260798.0,0.0,1004911.0,78.17,338289856,0.011786319429006518
4,404351,2022-06-23,United States,85260798.0,0.0,1004911.0,78.19,338289856,0.011786319429006518
4,404352,2022-06-24,United States,85260798.0,0.0,1004911.0,78.21,338289856,0.011786319429006518
4,404353,2022-06-25,United States,85260798.0,0.0,1004911.0,78.23,338289856,0.011786319429006518
4,404354,2022-06-26,United States,85970435.0,709637.0,1007412.0,78.24,338289856,0.011718121468153557
4,404355,2022-06-27,United States,85970435.0,0.0,1007412.0,78.26,338289856,0.011718121468153557
4,404356,2022-06-28,United States,85970435.0,0.0,1007412.0,78.28,338289856,0.011718121468153557
4,404357,2022-06-29,United States,85970435.0,0.0,1007412.0,78.3,338289856,0.011718121468153557
4,404358,2022-06-30,United States,85970435.0,0.0,1007412.0,78.32,338289856,0.011718121468153557
4,404359,2022-07-01,United States,85970435.0,0.0,1007412.0,78.35,338289856,0.011718121468153557
4,404360,2022-07-02,United States,85970435.0,0.0,1007412.0,78.36,338289856,0.011718121468153557
4,404361,2022-07-03,United States,86744207.0,773772.0,1010054.0,78.36,338289856,0.011644051342817624
4,404362,2022-07-04,United States,86744207.0,0.0,1010054.0,78.36,338289856,0.011644051342817624
4,404363,2022-07-05,United States,86744207.0,0.0,1010054.0,78.38,338289856,0.011644051342817624
4,404364,2022-07-06,United States,86744207.0,0.0,1010054.0,78.4,338289856,0.011644051342817624
4,404365,2022-07-07,United States,86744207.0,0.0,1010054.0,78.42,338289856,0.011644051342817624
4,404366,2022-07-08,United States,86744207.0,0.0,1010054.0,78.45,338289856,0.011644051342817624
4,404367,2022-07-09,United States,86744207.0,0.0,1010054.0,78.46,338289856,0.011644051342817624
4,404368,2022-07-10,United States,87487976.0,743769.0,1012508.0,78.46,338289856,0.011573110343757409
4,404369,2022-07-11,United States,87487976.0,0.0,1012508.0,78.48,338289856,0.011573110343757409
4,404370,2022-07-12,United States,87487976.0,0.0,1012508.0,78.5,338289856,0.011573110343757409
4,404371,2022-07-13,United States,87487976.0,0.0,1012508.0,78.52,338289856,0.011573110343757409
4,404372,2022-07-14,United States,87487976.0,0.0,1012508.0,78.55,338289856,0.011573110343757409
4,404373,2022-07-15,United States,87487976.0,0.0,1012508.0,78.57,338289856,0.011573110343757409
4,404374,2022-07-16,United States,87487976.0,0.0,1012508.0,78.58,338289856,0.011573110343757409
4,404375,2022-07-17,United States,88376205.0,888229.0,1015293.0,78.59,338289856,0.011488307288143908
4,404376,2022-07-18,United States,88376205.0,0.0,1015293.0,78.61,338289856,0.011488307288143908
4,404377,2022-07-19,United States,88376205.0,0.0,1015293.0,78.63,338289856,0.011488307288143908
4,404378,2022-07-20,United States,88376205.0,0.0,1015293.0,78.65,338289856,0.011488307288143908
4,404379,2022-07-21,United States,88376205.0,0.0,1015293.0,78.67,338289856,0.011488307288143908
4,404380,2022-07-22,United States,88376205.0,0.0,1015293.0,78.69,338289856,0.011488307288143908
4,404381,2022-07-23,United States,88376205.0,0.0,1015293.0,78.71,338289856,0.011488307288143908
4,404382,2022-07-24,United States,89284900.0,908695.0,1018480.0,78.71,338289856,0.011407080032569896
4,404383,2022-07-25,United States,89284900.0,0.0,1018480.0,78.73,338289856,0.011407080032569896
4,404384,2022-07-26,United States,89284900.0,0.0,1018480.0,78.75,338289856,0.011407080032569896
4,404385,2022-07-27,United States,89284900.0,0.0,1018480.0,78.77,338289856,0.011407080032569896
4,404386,2022-07-28,United States,89284900.0,0.0,1018480.0,78.79,338289856,0.011407080032569896
4,404387,2022-07-29,United States,89284900.0,0.0,1018480.0,78.81,338289856,0.011407080032569896
4,404388,2022-07-30,United States,89284900.0,0.0,1018480.0,78.82,338289856,0.011407080032569896
4,404389,2022-07-31,United States,90232883.0,947983.0,1021593.0,78.82,338289856,0.011321737331611138
4,404390,2022-08-01,United States,90232883.0,0.0,1021593.0,78.84,338289856,0.011321737331611138
4,404391,2022-08-02,United States,90232883.0,0.0,1021593.0,78.86,338289856,0.011321737331611138
4,404392,2022-08-03,United States,90232883.0,0.0,1021593.0,78.87,338289856,0.011321737331611138
4,404393,2022-08-04,United States,90232883.0,0.0,1021593.0,78.89,338289856,0.011321737331611138
4,404394,2022-08-05,United States,90232883.0,0.0,1021593.0,78.91,338289856,0.011321737331611138
4,404395,2022-08-06,United States,90232883.0,0.0,1021593.0,78.92,338289856,0.011321737331611138
4,404396,2022-08-07,United States,91020934.0,788051.0,1024854.0,78.92,338289856,0.011259541678620876
4,404397,2022-08-08,United States,91020934.0,0.0,1024854.0,78.94,338289856,0.011259541678620876
4,404398,2022-08-09,United States,91020934.0,0.0,1024854.0,78.95,338289856,0.011259541678620876
4,404399,2022-08-10,United States,91020934.0,0.0,1024854.0,78.97,338289856,0.011259541678620876
4,404400,2022-08-11,United States,91020934.0,0.0,1024854.0,78.98,338289856,0.011259541678620876
4,404401,2022-08-12,United States,91020934.0,0.0,1024854.0,79.0,338289856,0.011259541678620876
4,404402,2022-08-13,United States,91020934.0,0.0,1024854.0,79.01,338289856,0.011259541678620876
